Id,EssaySet,Score1,Score2,EssayText
5589,3,0,0,panda bear look almost like koala bear python mani differ thing panda koala arm leg predate etc
21435,8,2,2,story paul find mr leonard track star college broke record also found could read although great runner paul find inform give motive tri harder work thing alway come EASI everyone motive paul work hard tutor learn center also give motive tutor mr leonard end story think time mr leonard learn read
17275,7,0,0,base convert anna one trait describe rose would know got got get example anna said miss father seem like gone year rose said go job los angel paid three time make
6246,3,2,2,china panda similar koala australia specialist eat one kind food bamboo eucalyptus leave python generalist live anywhere adapt
9048,4,0,0,word invars mean even harm specie hurt people unfair would also say invars specie small
16955,7,1,1,rose describe trait response shown job still manage homework hard sometime response enough
24346,9,1,1,organ story use paragraph contain specif topic paragraph till give idea point made
20307,8,1,1,paul know mr leonard finish college paul shock want know happen
8385,4,1,0,invars import tell us anim people keep pet danger risk pet u
6506,3,0,1,panda china similar koala australia harmless anim china panda eat not bamboo australia koala bear eat eucalyptus differ python python live half unit state panda koala bear
6333,3,1,1,panda china similar koala australia specialist anim survive habitat specialist china panda eat not bamboo australia koala bear eat eucalyptus leave almost Ecclus acenbach panda koala differ python python generalist anim adapt live almost anywhere unlike panda koala survive habitat
8232,4,1,0,signific word invars rest article pithos danger specie Minn think unfair say think invars pass judgement
20771,8,1,1,posit effect paul make want strive better mr leonard
24331,9,0,0,taco
24481,9,0,0,give order feel import
23161,9,1,1,author tell differ thing differ category
20642,8,2,2,paul figure mr leonard great athlete high school college poor academy encourage tri best paul found mr leonard one best hurdler lost scholarship read school want even though one best show paul even though could one best sport matter grade
17893,7,2,2,believe rose care understand four month rose said gentle could
20910,8,1,1,paul realize mr leonard like because read really good track mr leonard want paul abl read good track want paul abl read good track
8641,4,1,0,invars signific article python threaten anim everglade basic invade support article
5894,3,1,1,panda china similar koala australia specialist eat special type food Ecclus howel python generalist adapt almost anywhere
5314,3,1,2,panda koala similar need special environ food live python show relationship creature mac inn explain favor generalist chang favor specialist stabile word panda koala need stabile thrive python
17036,7,0,0,base anna response already every rose say money every determine rose money driven may slight trait greed
24653,9,1,1,author organ article group differ inform together space junk explain given crash cours author talk example space debris become problem space explore
